Census_year,Block_ID,Property_ID,Base_property_ID,CLUE_small_area,Business_address,Trading_name,Industry_ANZSIC4_code,Industry_ANZSIC4_description,Longitude,Latitude,Location
2021,35,102141,102141,Melbourne (CBD),"Suite 104, Level 1 282-284 Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Shop 18-19, Block Arcade MELBOURNE VIC 3000",Harvey Galleries Presents The Art of Dr Seuss,4279,Other Store-Based Retailing n.e.c.,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),Suite 4 401 Level 4 282-284 Collins Street MELBOURNE VIC 3000,O And Co Group Pty Ltd,3019,Other Residential Building Construction,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Basement, 96-102 Elizabeth Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),292 Collins Street MELBOURNE VIC 3000,Bendigo Bank,6221,Banking,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 125A, 98-100 Elizabeth Street MELBOURNE VIC 3000",Sdpsychology,8539,Other Allied Health Services,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Shop 16, Block Arcade MELBOURNE VIC 3000",Coal River Farm,4512,Takeaway Food Services,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),Suite 207 & 227B Level 2 282-284 Collins Street MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 323-325 ,327 & 329-300 98-100 Elizabeth Street MELBOURNE VIC 3000",T&O Energy Consulting,6962,Management Advice and Other Consulting Services,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),Suite 111 & Part Suite 112 Level 1 282-284 Collins Street MELBOURNE VIC 3000,Ward Company Pty Ltd,4251,Clothing Retailing,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 131, Level 1 280-292 Collins Street MELBOURNE VIC 3000",Aussizz Migration & Education Consultants Pty Ltd,9539,Other Personal Services n.e.c.,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 202W, Level 2 282-284 Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 321-322, Level 3 282-284 Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Part Suite 221,221B & 222 98-100 Elizabeth Street MELBOURNE VIC 3000",Colostomy Association of Victoria Inc,9559,Other Interest Group Services n.e.c.,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Suite 126, 98-100 Elizabeth Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),"Shop 23, Block Arcade MELBOURNE VIC 3000",Bell & Ross,4253,Watch and Jewellery Retailing,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),Suite 1 401 Level 4 282-284 Collins Street MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102141,102141,Melbourne (CBD),5 Dame Edna Place MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96434,-37.81553,"-37.81552770375, 144.96434075395388"
2021,35,102142,102142,Melbourne (CBD),"Unit 10, Level 1 278 Collins Street MELBOURNE VIC 3000",SpACE@Collins,4279,Other Store-Based Retailing n.e.c.,144.96476,-37.81564,"-37.815635160034155, 144.9647624996"
2021,35,102142,102142,Melbourne (CBD),"Unit 90, Level 9 278 Collins Street MELBOURNE VIC 3000",Bizdata Pty Ltd,7000,Computer System Design and Related Services,144.96476,-37.81564,"-37.815635160034155, 144.9647624996"
2021,35,102142,102142,Melbourne (CBD),"Unit 20, Level 2 278 Collins Street MELBOURNE VIC 3000",Blue Star & Kiven Diamonds,2591,Jewellery and Silverware Manufacturing,144.96476,-37.81564,"-37.815635160034155, 144.9647624996"
2021,35,102143,102143,Melbourne (CBD),Shop 122-FL1 C/D Level 1 260 Collins Street MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop FGA/FL1A, Ground & Level 1 260 Collins Street MELBOURNE VIC 3000",Coach,4259,Other Personal Accessory Retailing,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop G09-RG09, Ground 260 Collins Street MELBOURNE VIC 3000",Cerrone,4253,Watch and Jewellery Retailing,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop 208, Level 2 260 Collins Street MELBOURNE VIC 3000",Saint Dreux,4512,Takeaway Food Services,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop 207, Level 2 260 Collins Street MELBOURNE VIC 3000",Think Asia,4511,Cafes and Restaurants,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop 120, Level 1 260 Collins Street MELBOURNE VIC 3000",Therapure Massage,9511,Hairdressing and Beauty Services,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),Shop G11 Ground 260 Collins Street MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop 114, Level 1 260 Collins Street MELBOURNE VIC 3000",Freitag By Keoma,4259,Other Personal Accessory Retailing,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop G01-RG01, Ground 260 Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop 201, Level 2 260 Collins Street MELBOURNE VIC 3000",Poke Workshop,4512,Takeaway Food Services,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop FGE, Ground 260 Collins Street MELBOURNE VIC 3000",Sandro Paris,4255,Womens Clothing Retailing,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),Shop G03-RG03 & Shop G03A-RG03A Ground 260 Collins Street MELBOURNE VIC 3000,Royal St Collins,4511,Cafes and Restaurants,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),Shop 107-RL107 Level 1 260 Collins Street MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop 111, Level 1 260 Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),Newspaper Kiosk Opposite 260 Collins Street MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop FGB, Ground 260 Collins Street MELBOURNE VIC 3000",Tag Heuer Boutique,4253,Watch and Jewellery Retailing,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),Shop G04 Ground 260 Collins Street MELBOURNE VIC 3000,Lacoste,4251,Clothing Retailing,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),Shop G12 Ground 260 Collins Street MELBOURNE VIC 3000,vacant,0,Vacant Space,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),Kiosk 2-KG01 Ground 260 Collins Street MELBOURNE VIC 3000,Caffe e Torta Espresso Bar,4511,Cafes and Restaurants,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop G05-RG05, Ground 260 Collins Street MELBOURNE VIC 3000",Franco,4253,Watch and Jewellery Retailing,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop 117, Level 1 260 Collins Street MELBOURNE VIC 3000",Les Nereides,4253,Watch and Jewellery Retailing,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),Shop G07 Ground 260 Collins Street MELBOURNE VIC 3000,Claudie Pierlot,4258,Womens Footwear Retailing,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),"Shop G15-RG15, Ground 260 Collins Street MELBOURNE VIC 3000",Zadig & Voltaire,4255,Womens Clothing Retailing,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102143,102143,Melbourne (CBD),Shop 101-RL101 Level 1 260 Collins Street MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96489,-37.81538,"-37.81538053384988, 144.96489058625"
2021,35,102145,102145,Melbourne (CBD),Basement 252 Collins Street MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96541,-37.81548,"-37.815482957405834, 144.9654065894"
2021,35,102145,102145,Melbourne (CBD),Ground 252 Collins Street MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96541,-37.81548,"-37.815482957405834, 144.9654065894"
2021,35,102146,102146,Melbourne (CBD),Level 2 234 Collins Street MELBOURNE VIC 3000,HP Experience Centre,3492,Computer and Computer Peripheral Wholesaling,144.96565,-37.81542,"-37.8154213236, 144.96565024939986"
2021,35,102146,102146,Melbourne (CBD),"Shop 3, Ground 234 Collins Street MELBOURNE VIC 3000",Sophie Catherine Jewellery,4253,Watch and Jewellery Retailing,144.96565,-37.81542,"-37.8154213236, 144.96565024939986"
2021,35,102146,102146,Melbourne (CBD),Part Level 3 234 Collins Street MELBOURNE VIC 3000,MIA Radiology,8520,Pathology and Diagnostic Imaging Services,144.96565,-37.81542,"-37.8154213236, 144.96565024939986"
2021,35,102146,102146,Melbourne (CBD),Part Level 4 234 Collins Street MELBOURNE VIC 3000,Melbourne City Gastroenterology,8512,Specialist Medical Services,144.96565,-37.81542,"-37.8154213236, 144.96565024939986"
2021,35,102146,102146,Melbourne (CBD),"Shop 6, Level 1 234 Collins Street MELBOURNE VIC 3000",Alterations Now,9491,Clothing and Footwear Repair,144.96565,-37.81542,"-37.8154213236, 144.96565024939986"
2021,35,102146,102146,Melbourne (CBD),"Shop 7, Ground 234 Collins Street MELBOURNE VIC 3000",Trewarne Fine Jewellery,4253,Watch and Jewellery Retailing,144.96565,-37.81542,"-37.8154213236, 144.96565024939986"
2021,35,102146,102146,Melbourne (CBD),"Shop 1A, Level 1 234 Collins Street MELBOURNE VIC 3000",Treats From Home,4279,Other Store-Based Retailing n.e.c.,144.96565,-37.81542,"-37.8154213236, 144.96565024939986"
2021,35,102146,102146,Melbourne (CBD),Suite 6.01 Level 6 234 Collins Street MELBOURNE VIC 3000,Navigation International Pty Ltd,8220,Educational Support Services,144.96565,-37.81542,"-37.8154213236, 144.96565024939986"
2021,35,102146,102146,Melbourne (CBD),Level 8 234 Collins Street MELBOURNE VIC 3000,Language Across Borders,8219,"Adult, Community and Other Education n.e.c.",144.96565,-37.81542,"-37.8154213236, 144.96565024939986"
2021,35,102146,102146,Melbourne (CBD),Shop 1 Gnd & Lvl1 234 Collins Street MELBOURNE VIC 3000,Saba,4251,Clothing Retailing,144.96565,-37.81542,"-37.8154213236, 144.96565024939986"
2021,35,102146,102146,Melbourne (CBD),Level 9 234 Collins Street MELBOURNE VIC 3000,Explore English,8219,"Adult, Community and Other Education n.e.c.",144.96565,-37.81542,"-37.8154213236, 144.96565024939986"
2021,35,102147,102147,Melbourne (CBD),Part Level 11 230 Collins Street MELBOURNE VIC 3000,VACANT,0,Vacant Space,144.96597,-37.8154,"-37.8153982571539, 144.96597233485"
2021,35,102147,102147,Melbourne (CBD),Part Level 10 230 Collins Street MELBOURNE VIC 3000,Course Engine,9539,Other Personal Services n.e.c.,144.96597,-37.8154,"-37.8153982571539, 144.96597233485"
2021,35,102147,102147,Melbourne (CBD),Part Level 4 230 Collins Street MELBOURNE VIC 3000,Two3fourCollins Centre Management,6962,Management Advice and Other Consulting Services,144.96597,-37.8154,"-37.8153982571539, 144.96597233485"
2021,35,102147,102147,Melbourne (CBD),Part Level 10 230 Collins Street MELBOURNE VIC 3000,Kandel Consultant,9539,Other Personal Services n.e.c.,144.96597,-37.8154,"-37.8153982571539, 144.96597233485"
2021,35,103319,103319,Melbourne (CBD),118 Elizabeth Street MELBOURNE VIC 3000,Michael Hill,4253,Watch and Jewellery Retailing,144.96395,-37.81528,"-37.81528273535, 144.96394732718187"
2021,35,103319,103319,Melbourne (CBD),"Room 14-15, Level 1 329 Little Collins Street MELBOURNE VIC 3000",Circe,9491,Clothing and Footwear Repair,144.96395,-37.81528,"-37.81528273535, 144.96394732718187"
2021,35,103319,103319,Melbourne (CBD),"Room 13-18, Level 2 329 Little Collins Street MELBOURNE VIC 3000",Zip Zip Wax,9511,Hairdressing and Beauty Services,144.96395,-37.81528,"-37.81528273535, 144.96394732718187"
2021,35,103320,103320,Melbourne (CBD),Level 1-5 104-110 Elizabeth Street MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96402,-37.81544,"-37.81544356315, 144.9640202961985"
2021,35,103322,103322,Melbourne (CBD),"Room 5, Level 7 94 Elizabeth Street MELBOURNE VIC 3000",VACANT,0,Vacant Space,144.96417,-37.81573,"-37.815732303299995, 144.964173587701"
2021,35,103322,103322,Melbourne (CBD),"Room 3, Level 7 94 Elizabeth Street MELBOURNE VIC 3000",Mioche Hair,9511,Hairdressing and Beauty Services,144.96417,-37.81573,"-37.815732303299995, 144.964173587701"
2021,35,103322,103322,Melbourne (CBD),"Room 2, Level 8 94 Elizabeth Street MELBOURNE VIC 3000",Mario of Melbourne Jewellery,2591,Jewellery and Silverware Manufacturing,144.96417,-37.81573,"-37.815732303299995, 144.964173587701"
2021,35,103322,103322,Melbourne (CBD),"Room 1, Level 4 94 Elizabeth Street MELBOURNE VIC 3000",Mero Consultancy,9539,Other Personal Services n.e.c.,144.96417,-37.81573,"-37.815732303299995, 144.964173587701"
2021,35,103322,103322,Melbourne (CBD),"Room 6, Level 8 94 Elizabeth Street MELBOURNE VIC 3000",Wise Vision,9539,Other Personal Services n.e.c.,144.96417,-37.81573,"-37.815732303299995, 144.964173587701"
2021,35,103322,103322,Melbourne (CBD),Level 3 94 Elizabeth Street MELBOURNE VIC 3000,GQ Beauty Studio,9511,Hairdressing and Beauty Services,144.96417,-37.81573,"-37.815732303299995, 144.964173587701"
2021,35,103322,103322,Melbourne (CBD),Part Level 9 94 Elizabeth Street MELBOURNE VIC 3000,Market Forces,9559,Other Interest Group Services n.e.c.,144.96417,-37.81573,"-37.815732303299995, 144.964173587701"
2021,35,103322,103322,Melbourne (CBD),"Room 1-2, Level 7 94 Elizabeth Street MELBOURNE VIC 3000",Lardner Partners,6229,Other Depository Financial Intermediation,144.96417,-37.81573,"-37.815732303299995, 144.964173587701"
2021,35,103322,103322,Melbourne (CBD),"Room 6, Level 7 94 Elizabeth Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96417,-37.81573,"-37.815732303299995, 144.964173587701"
2021,35,103322,103322,Melbourne (CBD),"Room 2, Level 5 94 Elizabeth Street MELBOURNE VIC 3000",Beau By William,9511,Hairdressing and Beauty Services,144.96417,-37.81573,"-37.815732303299995, 144.964173587701"
2021,35,103322,103322,Melbourne (CBD),"Room 4, Level 8 94 Elizabeth Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96417,-37.81573,"-37.815732303299995, 144.964173587701"
2021,35,103322,103322,Melbourne (CBD),"Room 4, Level 7 94 Elizabeth Street MELBOURNE VIC 3000",D B Jewellery,2591,Jewellery and Silverware Manufacturing,144.96417,-37.81573,"-37.815732303299995, 144.964173587701"
2021,35,103322,103322,Melbourne (CBD),Showcase & Mezzanine 94 Elizabeth Street MELBOURNE VIC 3000,VACANT,0,Vacant Space,144.96417,-37.81573,"-37.815732303299995, 144.964173587701"
2021,35,103322,103322,Melbourne (CBD),Part Level 2 94 Elizabeth Street MELBOURNE VIC 3000,Real-U Skincare,9511,Hairdressing and Beauty Services,144.96417,-37.81573,"-37.815732303299995, 144.964173587701"
2021,35,103323,103323,Melbourne (CBD),90 Elizabeth Street MELBOURNE VIC 3000,Great Earth Super Discount Health Shop,4129,Other Specialised Food Retailing,144.96421,-37.8158,"-37.815802553599994, 144.96420673062835"
2021,35,103325,103325,Melbourne (CBD),84-86 Elizabeth Street MELBOURNE VIC 3000,Hudsons Elizabeth Street,4511,Cafes and Restaurants,144.96418,-37.81591,"-37.8159129499, 144.96418214767343"
2021,35,105919,105919,Melbourne (CBD),20 Presgrave Place MELBOURNE VIC 3000,Bar Americano,4520,"Pubs, Taverns and Bars",144.9656,-37.81483,"-37.814831977068074, 144.9656017104"
2021,35,105921,105921,Melbourne (CBD),271 Little Collins Street MELBOURNE VIC 3000,Toms,4252,Footwear Retailing,144.96549,-37.81486,"-37.81486411380935, 144.96549270095"
2021,35,105922,105922,Melbourne (CBD),273 Little Collins Street MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96537,-37.8149,"-37.814903034004416, 144.96536944915"
2021,35,105922,105922,Melbourne (CBD),7 Howey Place MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96537,-37.8149,"-37.814903034004416, 144.96536944915"
2021,35,105923,105923,Melbourne (CBD),20 Howey Place MELBOURNE VIC 3000,The Alley Edition,4512,Takeaway Food Services,144.96523,-37.81507,"-37.81507422507663, 144.96522548615002"
2021,35,105923,105923,Melbourne (CBD),2-4 Howey Place MELBOURNE VIC 3000,Hunt Leather,4259,Other Personal Accessory Retailing,144.96523,-37.81507,"-37.81507422507663, 144.96522548615002"
2021,35,105923,105923,Melbourne (CBD),Level 2-3 281-283 Little Collins Street MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96523,-37.81507,"-37.81507422507663, 144.96522548615002"
2021,35,105923,105923,Melbourne (CBD),14 Howey Place MELBOURNE VIC 3000,VACANT,0,Vacant Space,144.96523,-37.81507,"-37.81507422507663, 144.96522548615002"
2021,35,105923,105923,Melbourne (CBD),10 Howey Place MELBOURNE VIC 3000,VACANT,0,Vacant Space,144.96523,-37.81507,"-37.81507422507663, 144.96522548615002"
2021,35,105924,105924,Melbourne (CBD),Part Ground & Level 1-3 285 Little Collins Street MELBOURNE VIC 3000,Miss Fox Melbourne,9511,Hairdressing and Beauty Services,144.96512,-37.81501,"-37.81500815043589, 144.9651185612"
2021,35,105925,105925,Melbourne (CBD),Level 1-2 287-289 Little Collins Street MELBOURNE VIC 3000,Downtown  Studio,8539,Other Allied Health Services,144.96498,-37.81501,"-37.8150136479169, 144.9649778056"
2021,35,105926,105926,Melbourne (CBD),Level 3 309-311 Little Collins Street MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96443,-37.81514,"-37.8151359276953, 144.96443234985"
2021,35,105926,105926,Melbourne (CBD),Level 2 309-311 Little Collins Street MELBOURNE VIC 3000,Fooman Architects,6921,Architectural Services,144.96443,-37.81514,"-37.8151359276953, 144.96443234985"
2021,35,105927,105927,Melbourne (CBD),Level 3 313-315 Little Collins Street MELBOURNE VIC 3000,Leura Revitalising Lab,9511,Hairdressing and Beauty Services,144.96434,-37.81516,"-37.81516178465857, 144.9643416058"
2021,35,105927,105927,Melbourne (CBD),"Suite 1, Level 4 313 Little Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96434,-37.81516,"-37.81516178465857, 144.9643416058"
2021,35,105927,105927,Melbourne (CBD),Part Level 2 313 Little Collins Street MELBOURNE VIC 3000,Roc Skin & Beauty,9511,Hairdressing and Beauty Services,144.96434,-37.81516,"-37.81516178465857, 144.9643416058"
2021,35,105927,105927,Melbourne (CBD),Part Level 2 313 Little Collins Street MELBOURNE VIC 3000,Melbourne Combined Natural Therapies Pty Ltd,8537,Alternative Health Services,144.96434,-37.81516,"-37.81516178465857, 144.9643416058"
2021,35,105927,105927,Melbourne (CBD),Level 6 313-315 Little Collins Street MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96434,-37.81516,"-37.81516178465857, 144.9643416058"
2021,35,105927,105927,Melbourne (CBD),"Suite 5, Level 4 313 Little Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.96434,-37.81516,"-37.81516178465857, 144.9643416058"
2021,35,105928,105928,Melbourne (CBD),319 Little Collins Street MELBOURNE VIC 3000,Vacant,0,Vacant Space,144.96423,-37.81529,"-37.8152895302557, 144.96422535875"
2021,35,105928,105928,Melbourne (CBD),33 Block Place MELBOURNE VIC 3000,Cafe Segovia,4511,Cafes and Restaurants,144.96423,-37.81529,"-37.8152895302557, 144.96422535875"
2021,35,109267,109267,Melbourne (CBD),"Suite 501, Level 5 220 Collins Street MELBOURNE VIC 3000",Wingard's Diamond Setters,2591,Jewellery and Silverware Manufacturing,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Suite 602-603, Level 6 220 Collins Street MELBOURNE VIC 3000",Athan Wholesalers Pty Ltd,3732,Jewellery and Watch Wholesaling,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Suite 513, Level 5 220 Collins Street MELBOURNE VIC 3000",Unity Massage & Myotherapy,9511,Hairdressing and Beauty Services,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Part Suite 504, Level 5 220 Collins Street MELBOURNE VIC 3000",Michael Cook Jeweller,2591,Jewellery and Silverware Manufacturing,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Suite 802, Level 8 220 Collins Street MELBOURNE VIC 3000",Baguette Diamond Setters,2591,Jewellery and Silverware Manufacturing,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Suite 214-217, Level 2 220 Collins Street MELBOURNE VIC 3000",Minoo's Laser & Beauty Studio Pty Ltd,9511,Hairdressing and Beauty Services,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Suite 906-907, Level 9 220 Collins Street MELBOURNE VIC 3000",Superior Diamonds Pty Ltd,3732,Jewellery and Watch Wholesaling,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Lot 100, Basement 91-107 Swanston Street MELBOURNE VIC 3000",Chemist Warehouse,4271,"Pharmaceutical, Cosmetic and Toiletry Goods Retailing",144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Suite 910, Level 9 220 Collins Street MELBOURNE VIC 3000",CSI Radiology,8520,Pathology and Diagnostic Imaging Services,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Part Suite 708-710, Level 7 220 Collins Street MELBOURNE VIC 3000",Spectrum Dental Ceramics Laboratory Pty Ltd,2412,Medical and Surgical Equipment Manufacturing,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),Suite 301 & Part Suite 302 Level 3 220 Collins Street MELBOURNE VIC 3000,Audicare,8539,Other Allied Health Services,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Shop 1, Ground 220 Collins Street MELBOURNE VIC 3000",Merrell,4252,Footwear Retailing,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Shop 10, Ground 93-107 Swanston Street MELBOURNE VIC 3000",1932 Cafe & Restaurant,4511,Cafes and Restaurants,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Shop 7, Ground 101 Swanston Street MELBOURNE VIC 3000",VACANT,0,Vacant Space,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Suite 407, Level 4 220 Collins Street MELBOURNE VIC 3000",Joe Diamond Setter,2591,Jewellery and Silverware Manufacturing,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Suite 617, 220 Collins Street MELBOURNE VIC 3000",Zaeger Pty Ltd,3732,Jewellery and Watch Wholesaling,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Part Shop 3, Ground 220 Collins Street MELBOURNE VIC 3000",VACANT,0,Vacant Space,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Lot 113, Basement 2 220 Collins Street MELBOURNE VIC 3000",Mr Leo John McPhee,6712,Non-Residential Property Operators,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Suite 402, Level 4 220 Collins Street MELBOURNE VIC 3000",Whitlow Diamond Setting & Jewellery,2591,Jewellery and Silverware Manufacturing,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Suite 308, Level 3 220 Collins Street MELBOURNE VIC 3000",K&B Diamond Setters,2591,Jewellery and Silverware Manufacturing,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Lot 111, Basement 2 220 Collins Street MELBOURNE VIC 3000",Adrian Corporation Pty Ltd,6712,Non-Residential Property Operators,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Part Suite 903, Level 9 220 Collins Street MELBOURNE VIC 3000",Vacant,0,Vacant Space,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Suite 417, Level 4 220 Collins Street MELBOURNE VIC 3000",Anthony's Manufacturing Jewellers,2591,Jewellery and Silverware Manufacturing,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Suite 509, Level 5 220 Collins Street MELBOURNE VIC 3000",Rafmen Jewellers,2591,Jewellery and Silverware Manufacturing,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Suite 703-704, Level 7 220 Collins Street MELBOURNE VIC 3000",Camilla Mary Gough,2591,Jewellery and Silverware Manufacturing,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Kiosk 1-2, 91-107 Swanston Street MELBOURNE VIC 3000",Kafeteria,4511,Cafes and Restaurants,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
2021,35,109267,109267,Melbourne (CBD),"Suite 307, Level 3 220 Collins Street MELBOURNE VIC 3000",IF Gold,2591,Jewellery and Silverware Manufacturing,144.9661,-37.8153,"-37.81529690772045, 144.9661030243"
